id,director_name,duration,actor_1_name,actor_2_name,gross,movie_title,num_voted_users,actor_3_name,movie_imdb_link,imdb_id,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,poster,Action,Adventure,Fantasy,Sci-Fi,Thriller,Documentary,Romance,Animation,Comedy,Family,Musical,Mystery,Western,Drama,History,Sport,Crime,Horror,War,Biography,Music,Game-Show,Reality-TV,News,Short,Film-Noir
2211,Malcolm D. Lee,88,Marisa Saks,Snoop Dogg,32014289,Scary Movie 5,50337,Molly Shannon,http://www.imdb.com/title/tt0795461/,tt0795461,177,English,USA,PG-13,20000000,2013,3.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5OTIxMjQ4NF5BMl5BanBnXkFtZTcwOTAyNDcyOQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,Gus Van Sant,128,James Franco,Denis O'Hare,31838002,Milk,136673,Lucas Grabeel,http://www.imdb.com/title/tt1013753/,tt1013753,281,English,USA,R,20000000,2008,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2OTM5NjUzMV5BMl5BanBnXkFtZTcwMzY1MTM5MQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2214,Kevin Reynolds,107,Peter Firth,Jan Cornet,36874745,Risen,12276,María Botto,http://www.imdb.com/title/tt3231054/,tt3231054,117,English,USA,PG-13,20000000,2016,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzNjQ1Mzk2MjNeQTJeQWpwZ15BbWU4MDU0MDk1Mjcx._V1_SX300.jpg,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2215,Steve Beck,91,Isaiah Washington,Ron Eldard,30079316,Ghost Ship,75920,Francesca Rettondini,http://www.imdb.com/title/tt0288477/,tt0288477,474,English,USA,R,35000000,2002,5.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NTA4NDIwMF5BMl5BanBnXkFtZTYwNTc4NDE3._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2216,Todd Strauss-Schulson,90,Patton Oswalt,Thomas Lennon,35033759,A Very Harold & Kumar 3D Christmas,55008,Paula Garcés,http://www.imdb.com/title/tt1268799/,tt1268799,93,English,USA,R,19000000,2011,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMzA1NTQzMjAyOV5BMl5BanBnXkFtZTcwNDcyMjY2Ng@@._V1_SX300.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,John McNaughton,115,Bill Murray,Robert Wagner,29753944,Wild Things,90677,Jeff Perry,http://www.imdb.com/title/tt0120890/,tt0120890,389,English,USA,R,20000000,1998,6.5,https://images-na.ssl-images-amazon.com/images/M/MV5BODMyYTlkNWYtODAzMC00ZjFiLWE3YjctMGUyMzM1MDk3ZDFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2219,John Madden,113,Tom Wilkinson,Jesper Christensen,31146570,The Debt,55441,Romi Aboulafia,http://www.imdb.com/title/tt1226753/,tt1226753,165,English,USA,R,20000000,2010,6.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMjY0Mzk5MjIwNl5BMl5BanBnXkFtZTcwNzg5MDYyNQ@@._V1_SX300.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2220,Stephen Frears,113,Drake Bell,Lili Taylor,27277055,High Fidelity,143137,Lisa Bonet,http://www.imdb.com/title/tt0146882/,tt0146882,602,English,UK,R,20000000,2000,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMTI1ODYyOV5BMl5BanBnXkFtZTYwNjQyOTI3._V1_SX300.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2221,Eric Valette,87,Johnny Lewis,Jason Beghe,26876529,One Missed Call,26624,Margaret Cho,http://www.imdb.com/title/tt0479968/,tt0479968,189,English,Japan,PG-13,27000000,2008,3.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NTk0OTcyMV5BMl5BanBnXkFtZTcwMzk1MDU1MQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2222,John Schlesinger,101,Joe Mantegna,Beverly D'Angelo,53146000,Eye for an Eye,9845,Philip Baker Hall,http://www.imdb.com/title/tt0116260/,tt0116260,77,English,USA,R,20000000,1996,6.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMzc5NTk0NF5BMl5BanBnXkFtZTYwOTYyMzU5._V1_SX300.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2223,Roger Donaldson,111,Jason Statham,Saffron Burrows,30028592,The Bank Job,152247,Daniel Mays,http://www.imdb.com/title/tt0200465/,tt0200465,189,English,UK,R,20000000,2008,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMzc1MDMxOV5BMl5BanBnXkFtZTcwODY4OTIzMw@@._V1_SX300.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2224,Michel Gondry,108,Kate Winslet,Kirsten Dunst,34126138,Eternal Sunshine of the Spotless Mind,666937,Tom Wilkinson,http://www.imdb.com/title/tt0338013/,tt0338013,1514,English,USA,R,20000000,2004,8.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_SX300.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2225,Andy Fickman,105,Jamie Lee Curtis,James Wolk,25677801,You Again,41273,Christine Lakin,http://www.imdb.com/title/tt1414382/,tt1414382,136,English,USA,PG,20000000,2010,5.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5MzkyMDY0MV5BMl5BanBnXkFtZTcwNDkxNDc1Mw@@._V1_SX300.jpg,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,David Ayer,109,Keanu Reeves,Chris Evans,26415649,Street Kings,94892,Noel Gugliemi,http://www.imdb.com/title/tt0421073/,tt0421073,189,English,USA,R,20000000,2008,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMzE4ODM5MV5BMl5BanBnXkFtZTcwOTM4Mzk1MQ@@._V1_SX300.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2227,Edgar Wright,109,Michael Smiley,Thomas Law,26003149,The World's End,185587,Jasper Levine,http://www.imdb.com/title/tt1213663/,tt1213663,401,English,UK,R,20000000,2013,7,https://images-na.ssl-images-amazon.com/images/M/MV5BNzA1MTk1MzY0OV5BMl5BanBnXkFtZTgwNjkzNTUwMDE@._V1_SX300.jpg,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,Andrew Fleming,99,Kay Panabaker,Laura Harring,25584685,Nancy Drew,15877,Tate Donovan,http://www.imdb.com/title/tt0479500/,tt0479500,102,English,USA,PG,20000000,2007,5.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5OTkwOTA5OV5BMl5BanBnXkFtZTcwMTQwMTM0MQ@@._V1_SX300.jpg,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2229,Michael Spierig,98,Jay Laga'aia,Damien Garvey,29975979,Daybreakers,105797,Tiffany Lamb,http://www.imdb.com/title/tt0433362/,tt0433362,281,English,Australia,R,20000000,2009,6.5,https://images-na.ssl-images-amazon.com/images/M/MV5BNzg3NDYyMDU4Nl5BMl5BanBnXkFtZTcwODA5NzA5Mg@@._V1_SX300.jpg,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2230,Jim Field Smith,104,Mike Vogel,Kim Shaw,31584722,She's Out of My League,101730,Geoff Stults,http://www.imdb.com/title/tt0815236/,tt0815236,131,English,USA,R,20000000,2010,6.4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMTY5ODA1MF5BMl5BanBnXkFtZTcwODYyNzAxMw@@._V1_SX300.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,Thomas Bezucha,109,Leighton Meester,Luke Bracey,23179303,Monte Carlo,32951,Brett Cullen,http://www.imdb.com/title/tt1067774/,tt1067774,44,English,Hungary,PG,20000000,2011,5.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NjM3NjI1Nl5BMl5BanBnXkFtZTcwNjA5MzY1NQ@@._V1_SX300.jpg,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,William Brent Bell,75,Adam Goldberg,Frankie Muniz,23078294,Stay Alive,25870,Samaire Armstrong,http://www.imdb.com/title/tt0441796/,tt0441796,281,English,USA,PG-13,9000000,2006,5.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MDI5NDM5M15BMl5BanBnXkFtZTYwMjU1NDY3._V1_SX300.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2233,Simon Wincer,119,Alan Rickman,Tom Selleck,21413105,Quigley Down Under,15230,Ben Mendelsohn,http://www.imdb.com/title/tt0102744/,tt0102744,97,English,Australia,PG-13,20000000,1990,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0NjA0NTEyMF5BMl5BanBnXkFtZTcwODMwMzg4NA@@._V1_SX300.jpg,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2234,Anthony Bell,90,Kevin Sussman,Larry Miller,25077977,Alpha and Omega,10986,Christine Lakin,http://www.imdb.com/title/tt1213012/,tt1213012,84,English,USA,PG,20000000,2010,5.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NzQ1ODcxMF5BMl5BanBnXkFtZTcwMDg0MTU2Mw@@._V1_SX300.jpg,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,Renny Harlin,97,Laura Ramsey,Kyle Schmid,23292105,The Covenant,39541,Toby Hemingway,http://www.imdb.com/title/tt0475944/,tt0475944,334,English,USA,PG-13,20000000,2006,5.3,https://images-na.ssl-images-amazon.com/images/M/MV5BNjI1MTM1OTEwMV5BMl5BanBnXkFtZTcwODYzNzUzMQ@@._V1_SX300.jpg,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2237,Robert Rodriguez,89,Jimmy Bennett,Leo Howard,20916309,Shorts,5332,Jake Short,http://www.imdb.com/title/tt1100119/,tt1100119,37,English,USA,PG,40000000,2009,4.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MDUyMzk1Ml5BMl5BanBnXkFtZTcwMjczMDU2Mg@@._V1_SX300.jpg,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,Gus Van Sant,106,Kurtwood Smith,Wayne Knight,21200000,To Die For,34774,Holland Taylor,http://www.imdb.com/title/tt0114681/,tt0114681,162,English,USA,R,20000000,1995,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BNGZhYzgwNzItNDljNC00MDM4LThiYjEtNDRhNmE5NDk2MTQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2239,Henry Joost,96,Samira Wiley,Marc John Jefferies,28876924,Nerve,4303,Emily Meade,http://www.imdb.com/title/tt3531824/,tt3531824,35,English,USA,PG-13,20000000,2016,7.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzOTg1OTM4NV5BMl5BanBnXkFtZTgwMTg2Mjg0OTE@._V1_SX300.jpg,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2241,John Carpenter,104,Sheryl Lee,Cary-Hiroyuki Tagawa,20241395,Vampires,42664,Maximilian Schell,http://www.imdb.com/title/tt0120877/,tt0120877,403,English,USA,R,20000000,1998,6.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMTlmYzc0YmEtNDQ3ZS00ZmFjLTkxMmEtZDY5NGVmOWQ0MzQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2243,Alfred Hitchcock,108,Janet Leigh,Vera Miles,32000000,Psycho,422432,John Gavin,http://www.imdb.com/title/tt0054215/,tt0054215,1040,English,USA,R,806947,1960,8.5,https://images-na.ssl-images-amazon.com/images/M/MV5BOWQ0MjRmZmUtY2Q2Yi00ODcxLWE4NGMtMTNjMDY1YmUzMjVkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2244,Howard Deutch,112,Dane Cook,Taran Killam,19151864,My Best Friend's Girl,36983,Riki Lindhome,http://www.imdb.com/title/tt1046163/,tt1046163,100,English,USA,R,40000000,2008,5.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MDg5NjE3Nl5BMl5BanBnXkFtZTcwNzc4ODQ3MQ@@._V1_SX300.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,Shana Feste,104,Alex Pettyfer,Bruce Greenwood,23393765,Endless Love,31323,Rhys Wakefield,http://www.imdb.com/title/tt2318092/,tt2318092,76,English,USA,PG-13,20000000,2014,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BOTYzNDU1MzEyN15BMl5BanBnXkFtZTgwOTYwMTU0MDE@._V1_SX300.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2246,Garry Marshall,113,Hector Elizondo,Zachary Gordon,18882880,Georgia Rule,20539,Jane Fonda,http://www.imdb.com/title/tt0791304/,tt0791304,125,English,USA,R,20000000,2007,5.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MDc3MTI0Nl5BMl5BanBnXkFtZTcwMzQ4ODU0MQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2247,Steve Rash,98,Mako,Adam Arkin,8500000,Under the Rainbow,2061,Billy Barty,http://www.imdb.com/title/tt0083254/,tt0083254,34,English,USA,PG,20000000,1981,5.4,https://images-na.ssl-images-amazon.com/images/M/MV5BYWRiMTVlYTUtY2YzOC00MDQyLWI1OWEtZjliN2EyNTNmNzk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,Mark Steven Johnson,114,Oliver Platt,Jan Hooks,18252684,Simon Birch,18366,Dana Ivey,http://www.imdb.com/title/tt0124879/,tt0124879,219,English,USA,PG,30000000,1998,6.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MDg2OTM0Ml5BMl5BanBnXkFtZTgwNDczMzk5MDE@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2250,Mike Binder,124,Adam Sandler,Don Cheadle,19661987,Reign Over Me,83786,John de Lancie,http://www.imdb.com/title/tt0490204/,tt0490204,231,English,USA,R,20000000,2007,7.5,https://images-na.ssl-images-amazon.com/images/M/MV5BOTYyMTExNTgwNF5BMl5BanBnXkFtZTcwMDY4MTEzMw@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2251,Sean Penn,148,Kristen Stewart,William Hurt,18352454,Into the Wild,426359,Hal Holbrook,http://www.imdb.com/title/tt0758758/,tt0758758,760,English,USA,R,15000000,2007,8.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMTAwNDEyODU1MjheQTJeQWpwZ15BbWU2MDc3NDQwNw@@._V1_SX300.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2252,Todd Phillips,108,Jon Heder,Sarah Silverman,17803796,School for Scoundrels,26100,Jacinda Barrett,http://www.imdb.com/title/tt0462519/,tt0462519,97,English,USA,PG-13,20000000,2006,5.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3ODExNjE2NV5BMl5BanBnXkFtZTcwMTIwNTczMQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,Michael J. Bassett,95,Radha Mitchell,Deborah Kara Unger,17529157,Silent Hill: Revelation 3D,49888,Martin Donovan,http://www.imdb.com/title/tt0938330/,tt0938330,220,English,France,R,20000000,2012,5,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4Mjc2NjAyMl5BMl5BanBnXkFtZTcwNzA3MzE2OA@@._V1_SX300.jpg,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2254,Robert Rodriguez,108,Quentin Tarantino,Salma Hayek,25753840,From Dusk Till Dawn,219091,Cheech Marin,http://www.imdb.com/title/tt0116367/,tt0116367,592,English,USA,R,19000000,1996,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BZjk3YmZhMDAtOWUzMS00YjE5LTkxNzAtY2I1NGZjMDA2ZTk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2255,Frank Nissen,68,Kath Soucie,Brenda Blethyn,18081626,Pooh's Heffalump Movie,4180,John Fiedler,http://www.imdb.com/title/tt0407121/,tt0407121,32,English,USA,G,20000000,2005,6.4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyOTk5MDM4N15BMl5BanBnXkFtZTcwMTM0NDcyMQ@@._V1_SX300.jpg,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,Jodie Foster,103,Robert Downey Jr.,Holly Hunter,17518220,Home for the Holidays,9105,Steve Guttenberg,http://www.imdb.com/title/tt0113321/,tt0113321,76,English,USA,PG-13,20000000,1995,6.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMTMyNzU4MV5BMl5BanBnXkFtZTcwMzIwMDkxMQ@@._V1_SX300.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2257,Stephen Chow,99,Shengyi Huang,Chi Ling Chiu,17104669,Kung Fu Hustle,99353,Qiu Yuen,http://www.imdb.com/title/tt0373074/,tt0373074,354,Cantonese,Hong Kong,R,20000000,2004,7.8,https://images-na.ssl-images-amazon.com/images/M/MV5BYmNhNzE2YjEtMDNmNS00ZGNkLTljZjktYTdlNGNmYzBmNjIyL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2259,Peter Hastings,88,Haley Joel Osment,Alex Rocco,16988996,The Country Bears,3875,Stephen Root,http://www.imdb.com/title/tt0276033/,tt0276033,75,English,USA,G,35000000,2002,4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0ODU4NDUwOF5BMl5BanBnXkFtZTYwNTI0MTk2._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2260,Marc Forster,128,Mustafa Haidari,Shaun Toub,15797907,The Kite Runner,68119,Khalid Abdalla,http://www.imdb.com/title/tt0419887/,tt0419887,230,Dari,USA,PG-13,20000000,2007,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BODcyNjY2MjEwM15BMl5BanBnXkFtZTcwODQ0MzI1MQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2261,Alejandro G. Iñárritu,124,Naomi Watts,Eddie Marsan,16248701,21 Grams,189683,Danny Huston,http://www.imdb.com/title/tt0315733/,tt0315733,559,English,USA,R,20000000,2003,7.7,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MjI2OTM5N15BMl5BanBnXkFtZTcwNDA1NjUzMw@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2262,Paul Abascal,84,Cole Hauser,Tom Hollander,15712072,Paparazzi,13210,Kelly Carlson,http://www.imdb.com/title/tt0338325/,tt0338325,138,English,USA,PG-13,20000000,2004,5.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMDUxMDk5MF5BMl5BanBnXkFtZTcwOTY3NzYyMQ@@._V1_SX300.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2264,Chris Koch,101,Thomas Lennon,Lochlyn Munro,15408822,A Guy Thing,14147,James Brolin,http://www.imdb.com/title/tt0295289/,tt0295289,92,English,USA,PG-13,20000000,2003,5.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxOTg3MDczMl5BMl5BanBnXkFtZTcwNzU5MTkzNA@@._V1_SX300.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,Amy Heckerling,98,Andy Dick,Robert Miano,15464026,Loser,23076,Zak Orth,http://www.imdb.com/title/tt0217630/,tt0217630,158,English,USA,PG-13,20000000,2000,5.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1MDE5MTc5Nl5BMl5BanBnXkFtZTYwNzIzMzE3._V1_SX300.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,George Stevens,225,Martin Landau,Carroll Baker,8000000,The Greatest Story Ever Told,6484,José Ferrer,http://www.imdb.com/title/tt0059245/,tt0059245,100,English,USA,G,20000000,1965,6.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NDQ3Mzg3Ml5BMl5BanBnXkFtZTcwNjg5MTkzNA@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2269,Jason Friedberg,88,Carmen Electra,Tony Cox,14174654,Disaster Movie,74945,Ike Barinholtz,http://www.imdb.com/title/tt1213644/,tt1213644,359,English,USA,PG-13,25000000,2008,1.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMDQyNDgwNl5BMl5BanBnXkFtZTcwMDA0MTc3MQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,Nimród Antal,88,Andrew Fiscella,Fred Ward,15988876,Armored,26236,Lorna Raver,http://www.imdb.com/title/tt0913354/,tt0913354,110,English,USA,PG-13,27000000,2009,5.7,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyOTI4NzAyMF5BMl5BanBnXkFtZTcwOTk3Mjg3Mg@@._V1_SX300.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2271,Jon Amiel,94,Bill Murray,Peter Gallagher,13801755,The Man Who Knew Too Little,23928,Joanne Whalley,http://www.imdb.com/title/tt0120483/,tt0120483,100,English,USA,PG,20000000,1997,6.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NDM1OTkwNl5BMl5BanBnXkFtZTcwMTA0MzYxMQ@@._V1_SX300.jpg,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2272,Mark Mylod,117,Chris Evans,Ari Graynor,13987482,What's Your Number?,58957,Ed Begley Jr.,http://www.imdb.com/title/tt0770703/,tt0770703,91,English,USA,R,20000000,2011,6,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzNTc2MTgwNV5BMl5BanBnXkFtZTcwMzYzMzgxNQ@@._V1_SX300.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,James Mather,95,Joseph Gilgun,Vincent Regan,14291570,Lockout,82082,Jacky Ido,http://www.imdb.com/title/tt1592525/,tt1592525,236,English,France,PG-13,20000000,2012,6.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyOTQwODI1OV5BMl5BanBnXkFtZTcwMjU3MjA1Nw@@._V1_SX300.jpg,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,Barry Levinson,99,Amy Poehler,Ariel Gade,12181484,Envy,26390,Sam Lerner,http://www.imdb.com/title/tt0326856/,tt0326856,176,English,USA,PG-13,40000000,2004,4.8,https://images-na.ssl-images-amazon.com/images/M/MV5BNTA5OTcyZmEtODUxZS00MWRhLTkxODItYmNmNGMwZDg3ZTFmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,Mark Neveldine,96,Jason Statham,Clifton Collins Jr.,13630226,Crank: High Voltage,112516,David Carradine,http://www.imdb.com/title/tt1121931/,tt1121931,223,English,USA,R,20000000,2009,6.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNTU1ODkxNl5BMl5BanBnXkFtZTcwMDgyODEzMg@@._V1_SX300.jpg,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2276,Woody Allen,98,Jim Broadbent,Chazz Palminteri,13383737,Bullets Over Broadway,29385,Dianne Wiest,http://www.imdb.com/title/tt0109348/,tt0109348,86,English,USA,R,20000000,1994,7.5,https://images-na.ssl-images-amazon.com/images/M/MV5BM2M4MWU5NzItYTBkOC00ZjYxLTljZWEtYWMzODY3YmExMWY4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2277,Michael O. Sajbel,123,James Callis,Tiffany Dupont,13391174,One Night with the King,5796,Nimrat Kaur,http://www.imdb.com/title/tt0430431/,tt0430431,177,English,USA,PG,20000000,2006,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NzQwNjcxOV5BMl5BanBnXkFtZTcwNDM0MDczMQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
